63;581;3;20/09/2018;58.289646
64;995;9;15/11/2018;58.289646
65;644;1;10/12/2018;58.289646
66;385;10;29/11/2018;58.289646
67;672;10;27/11/2018;58.289646
68;964;7;24/10/2018;58.289646
69;94;5;28/10/2018;58.289646
70;731;8;04/07/2018;58.289646
71;94;3;06/07/2018;58.289646
72;179;10;03/10/2018;58.289646
73;672;3;07/12/2018;58.289646
74;982;2;01/10/2018;58.289646
75;576;6;24/08/2018;58.289646
76;581;2;15/11/2018;58.289646
77;234;6;04/10/2018;58.289646
78;703;4;19/06/2018;58.289646
79;77;8;26/07/2018;58.289646
80;796;10;23/11/2018;58.289646
81;362;3;27/09/2018;58.289646
82;703;10;07/11/2018;58.289646
83;552;6;14/08/2018;58.289646
84;215;3;17/08/2018;58.289646
85;877;4;26/07/2018;58.289646
86;106;2;11/11/2018;58.289646
87;860;9;02/10/2018;58.289646
88;399;1;03/12/2018;58.289646
89;989;3;02/08/2018;58.289646
90;802;4;26/10/2018;58.289646
91;30;3;23/10/2018;58.289646
92;859;2;16/09/2018;58.289646
93;518;6;28/10/2018;58.289646
94;512;3;10/08/2018;58.289646
95;782;5;17/11/2018;58.289646
96;331;7;20/08/2018;58.289646
97;71;2;05/08/2018;58.289646
98;77;5;20/07/2018;58.289646
99;581;7;13/11/2018;58.289646
100;989;9;11/08/2018;58.289646
101;764;4;04/10/2018;58.289646
102;71;7;01/09/2018;58.289646
103;584;9;02/09/2018;58.289646
104;988;8;30/09/2018;58.289646
105;524;9;07/06/2018;58.289646
106;93;4;08/07/2018;58.289646
107;437;1;06/10/2018;58.289646
108;77;8;20/11/2018;58.289646
109;244;7;08/07/2018;58.289646
110;328;10;04/11/2018;58.289646
111;581;7;27/07/2018;58.289646
112;852;9;14/09/2018;58.289646
113;552;1;22/11/2018;58.289646
114;83;3;21/09/2018;58.289646
115;982;2;17/11/2018;58.289646
116;48;10;12/07/2018;58.289646
117;41;9;08/10/2018;58.289646
118;584;5;27/10/2018;58.289646
119;93;8;06/10/2018;58.289646
120;143;9;26/10/2018;58.289646
121;703;5;04/11/2018;58.289646
122;819;10;04/08/2018;58.289646
123;852;7;15/12/2018;58.289646
124;202;1;18/07/2018;58.289646
125;581;5;09/06/2018;58.289646
126;581;8;22/08/2018;58.289646
127;802;6;03/07/2018;58.289646
128;860;9;01/09/2018;58.289646
129;803;5;15/12/2018;58.289646
130;881;6;12/11/2018;58.289646
131;469;10;23/07/2018;58.289646
132;731;8;08/06/2018;58.289646
133;532;5;23/06/2018;58.289646
134;938;8;14/11/2018;58.289646
135;989;6;25/07/2018;58.289646
136;312;4;08/06/2018;58.289646
137;852;5;10/11/2018;58.289646
138;590;6;21/06/2018;58.289646
139;506;3;15/10/2018;58.289646
140;802;6;11/10/2018;58.289646
141;437;9;13/06/2018;58.289646
142;803;6;10/12/2018;58.289646
143;432;4;19/11/2018;58.289646
144;896;6;08/12/2018;58.289646
145;995;2;09/12/2018;58.289646
146;52;3;10/12/2018;58.289646
147;20;4;13/09/2018;58.289646
148;549;3;11/12/2018;58.289646
149;731;10;09/06/2018;58.289646
150;262;1;18/06/2018;58.289646
151;881;9;01/12/2018;58.289646
152;234;1;03/10/2018;58.289646
153;703;9;27/07/2018;58.289646
154;179;3;20/11/2018;58.289646
155;83;7;19/11/2018;58.289646
156;462;3;26/08/2018;58.289646
157;796;2;25/10/2018;58.289646
158;896;1;04/12/2018;58.289646
159;576;10;19/11/2018;58.289646
160;877;6;05/09/2018;58.289646
161;395;3;16/09/2018;58.289646
162;215;5;09/09/2018;58.289646
163;764;10;06/08/2018;58.289646
164;860;2;09/10/2018;58.289646
165;399;1;02/11/2018;58.289646
166;900;4;27/10/2018;58.289646
167;11;5;09/08/2018;58.289646
168;432;4;16/12/2018;58.289646
169;568;4;29/09/2018;58.289646
170;59;2;08/09/2018;58.289646
171;234;8;05/09/2018;58.289646
172;552;5;02/07/2018;58.289646
173;402;1;04/12/2018;58.289646
174;563;7;31/10/2018;58.289646
175;995;5;21/11/2018;58.289646
176;644;8;13/08/2018;58.289646
177;256;2;14/08/2018;58.289646
178;220;6;06/08/2018;58.289646
179;772;2;07/10/2018;58.289646
180;581;9;19/12/2018;58.289646
181;462;2;12/09/2018;58.289646
182;672;6;21/11/2018;58.289646
183;244;1;15/09/2018;58.289646
184;881;3;14/10/2018;58.289646
185;877;7;07/06/2018;58.289646
186;782;5;19/12/2018;58.289646
187;989;3;26/11/2018;58.289646
188;672;3;09/09/2018;58.289646
189;71;4;07/09/2018;58.289646
190;106;7;13/09/2018;58.289646
191;877;7;07/09/2018;58.289646
192;905;3;01/10/2018;58.289646
193;437;5;26/07/2018;58.289646
194;118;7;16/08/2018;58.289646
195;440;9;13/08/2018;58.289646
196;995;3;23/11/2018;58.289646
197;52;2;08/06/2018;58.289646
198;393;5;24/10/2018;58.289646
199;563;6;01/11/2018;58.289646
200;469;10;18/07/2018;58.289646
201;20;8;14/10/2018;58.289646
202;220;10;21/08/2018;58.289646
203;852;5;24/08/2018;58.289646
204;581;7;18/08/2018;58.289646
205;576;7;14/11/2018;58.289646
206;877;6;07/07/2018;58.289646
207;362;1;13/11/2018;58.289646
208;215;7;20/10/2018;58.289646
209;552;5;21/08/2018;58.289646
210;362;3;10/09/2018;58.289646
211;860;5;08/12/2018;58.289646
212;859;5;07/11/2018;58.289646
213;143;7;31/10/2018;58.289646
214;938;8;29/06/2018;58.289646
215;77;1;03/10/2018;58.289646
216;401;9;15/08/2018;58.289646
217;782;2;07/07/2018;58.289646
218;905;2;20/08/2018;58.289646
219;143;5;15/10/2018;58.289646
220;52;7;09/12/2018;58.289646
221;244;1;28/09/2018;58.289646
222;731;6;30/09/2018;58.289646
223;866;4;05/12/2018;58.289646
224;71;8;31/10/2018;58.289646
225;220;6;23/07/2018;58.289646
226;772;8;29/11/2018;58.289646
227;549;7;24/07/2018;58.289646
228;262;9;20/11/2018;58.289646
229;485;7;17/06/2018;58.289646
230;644;1;23/12/2018;58.289646
231;782;3;19/06/2018;58.289646
232;576;8;30/07/2018;58.289646
233;524;10;30/07/2018;58.289646
234;399;10;05/08/2018;58.289646
235;989;4;21/07/2018;58.289646
236;772;5;01/11/2018;58.289646
237;59;5;22/07/2018;58.289646
238;576;10;09/06/2018;58.289646
239;860;10;07/09/2018;58.289646
240;803;1;27/07/2018;58.289646
241;233;5;22/08/2018;58.289646
242;584;3;18/08/2018;58.289646
243;775;8;12/07/2018;58.289646
244;860;4;21/10/2018;58.289646
245;764;3;04/07/2018;58.289646
246;180;6;10/07/2018;58.289646
247;485;2;09/06/2018;58.289646
248;782;2;04/10/2018;58.289646
249;280;1;13/12/2018;58.289646
250;938;3;30/11/2018;58.289646
251;989;7;25/09/2018;58.289646
252;879;1;04/08/2018;58.289646
253;568;4;09/06/2018;58.289646
254;162;6;16/10/2018;58.289646
255;401;8;18/10/2018;58.289646
256;83;10;01/09/2018;58.289646
257;221;5;11/07/2018;58.289646
258;162;5;03/12/2018;58.289646
259;485;4;16/12/2018;58.289646
260;94;10;12/06/2018;58.289646
261;485;2;11/12/2018;58.289646
262;93;4;22/10/2018;58.289646
263;549;6;14/10/2018;58.289646
264;202;4;17/10/2018;58.289646
265;462;2;29/09/2018;58.289646
266;672;7;11/06/2018;58.289646
267;859;3;03/08/2018;58.289646
268;462;10;29/10/2018;58.289646
269;180;5;12/07/2018;58.289646
270;20;3;26/07/2018;58.289646
271;852;10;16/09/2018;58.289646
272;41;1;14/11/2018;58.289646
273;362;1;10/08/2018;58.289646
274;462;5;18/11/2018;58.289646
275;852;5;20/09/2018;58.289646
276;48;1;17/12/2018;58.289646
277;568;5;05/12/2018;58.289646
278;973;9;13/08/2018;58.289646
279;989;3;20/07/2018;58.289646
280;180;1;15/08/2018;58.289646
281;772;9;29/07/2018;58.289646
282;703;4;01/09/2018;58.289646
283;401;1;10/08/2018;58.289646
284;485;1;02/07/2018;58.289646
285;389;7;20/06/2018;58.289646
286;83;9;25/06/2018;58.289646
287;101;4;13/06/2018;58.289646
288;549;1;04/07/2018;58.289646
289;52;10;09/11/2018;58.289646
290;328;8;20/11/2018;58.289646
291;179;2;22/08/2018;58.289646
292;772;2;29/08/2018;58.289646
293;852;1;12/10/2018;58.289646
294;180;4;12/11/2018;58.289646
295;217;8;27/11/2018;58.289646
296;518;9;26/11/2018;58.289646
297;71;7;30/11/2018;58.289646
298;859;3;04/09/2018;58.289646
299;220;7;11/11/2018;58.289646
300;143;7;25/09/2018;58.289646
301;59;8;17/11/2018;58.289646
302;280;5;20/07/2018;58.289646
303;900;2;08/12/2018;58.289646
304;71;10;11/08/2018;58.289646
305;94;3;24/07/2018;58.289646
306;881;3;25/06/2018;58.289646
307;48;8;19/11/2018;58.289646
308;184;7;10/09/2018;58.289646
309;549;3;18/10/2018;58.289646
310;877;1;25/08/2018;58.289646
311;234;2;23/09/2018;58.289646
312;782;1;07/11/2018;58.289646
313;802;8;06/08/2018;58.289646
314;964;9;05/12/2018;58.289646
315;576;10;23/12/2018;58.289646
316;782;8;17/12/2018;58.289646
317;20;1;11/12/2018;58.289646
318;905;10;24/06/2018;58.289646
319;262;5;16/12/2018;58.289646
320;938;7;18/11/2018;58.289646
321;20;7;16/12/2018;58.289646
322;896;3;17/07/2018;58.289646
323;179;4;18/12/2018;58.289646
324;524;1;01/11/2018;58.289646
325;549;4;12/07/2018;58.289646
326;512;8;27/06/2018;58.289646
327;234;2;17/09/2018;58.289646
328;328;9;07/11/2018;58.289646
329;331;2;17/08/2018;58.289646
330;563;2;30/07/2018;58.289646
331;457;5;07/12/2018;58.289646
332;549;7;06/12/2018;58.289646
333;590;2;20/10/2018;58.289646
334;860;6;13/07/2018;58.289646
335;590;8;25/06/2018;58.289646
336;162;3;04/08/2018;58.289646
337;389;9;23/08/2018;58.289646
338;312;7;26/08/2018;58.289646
339;389;1;04/08/2018;58.289646
340;872;5;02/11/2018;58.289646
341;71;3;22/12/2018;58.289646
342;457;3;08/10/2018;58.289646
343;213;10;17/07/2018;58.289646
344;213;7;12/09/2018;58.289646
345;385;4;03/09/2018;58.289646
346;71;3;13/07/2018;58.289646
347;93;8;25/09/2018;58.289646
348;234;3;17/08/2018;58.289646
349;162;1;29/08/2018;58.289646
350;703;5;21/12/2018;58.289646
351;32;4;09/10/2018;58.289646
352;401;3;02/11/2018;58.289646
353;982;10;17/10/2018;58.289646
354;576;3;05/08/2018;58.289646
355;11;1;05/07/2018;58.289646
356;393;9;23/10/2018;58.289646
357;162;8;25/09/2018;58.289646
358;900;8;19/06/2018;58.289646
359;162;1;13/06/2018;58.289646
360;782;1;08/08/2018;58.289646
361;782;8;06/09/2018;58.289646
362;328;6;13/07/2018;58.289646
363;32;2;21/12/2018;58.289646
364;401;5;04/10/2018;58.289646
365;59;4;08/09/2018;58.289646
366;32;1;21/08/2018;58.289646
367;94;6;19/09/2018;58.289646
368;802;4;08/08/2018;58.289646
369;213;3;14/09/2018;58.289646
370;782;9;12/06/2018;58.289646
371;764;9;21/10/2018;58.289646
372;244;8;09/08/2018;58.289646
373;437;9;31/10/2018;58.289646
374;672;10;23/06/2018;58.289646
375;213;6;14/06/2018;58.289646
376;703;5;08/10/2018;58.289646
377;982;7;10/08/2018;58.289646
378;93;6;17/11/2018;58.289646
379;385;3;02/11/2018;58.289646
380;576;1;16/06/2018;58.289646
381;233;3;27/09/2018;58.289646
382;532;3;05/07/2018;58.289646
383;389;4;31/08/2018;58.289646
384;106;10;08/09/2018;58.289646
385;20;9;23/07/2018;58.289646
386;217;10;13/10/2018;58.289646
387;234;4;24/08/2018;58.289646
388;106;2;30/08/2018;58.289646
389;524;8;06/12/2018;58.289646
390;590;8;21/06/2018;58.289646
391;872;7;18/08/2018;58.289646
392;469;9;12/10/2018;58.289646
393;532;10;11/12/2018;58.289646
394;703;3;26/09/2018;58.289646
395;576;8;03/07/2018;58.289646
396;244;9;23/10/2018;58.289646
397;221;10;27/09/2018;58.289646
398;179;6;05/11/2018;58.289646
399;215;6;05/09/2018;58.289646
400;973;8;13/06/2018;58.289646
401;563;5;27/11/2018;58.289646
402;506;3;14/11/2018;58.289646
403;581;8;22/06/2018;58.289646
404;872;2;09/08/2018;58.289646
405;395;10;24/11/2018;58.289646
406;143;7;10/08/2018;58.289646
407;30;9;25/10/2018;58.289646
408;900;5;08/06/2018;58.289646
409;77;8;22/10/2018;58.289646
410;143;4;25/10/2018;58.289646
411;552;6;08/11/2018;58.289646
412;532;5;15/12/2018;58.289646
413;184;1;26/06/2018;58.289646
414;402;9;11/06/2018;58.289646
415;877;5;18/10/2018;58.289646
416;213;9;15/08/2018;58.289646
417;233;1;20/07/2018;58.289646
418;234;6;07/08/2018;58.289646
419;440;9;08/12/2018;58.289646
420;462;4;24/09/2018;58.289646
421;41;6;09/07/2018;58.289646
422;982;5;21/07/2018;58.289646
423;982;6;21/09/2018;58.289646
424;485;9;17/07/2018;58.289646
425;256;8;14/06/2018;58.289646
426;233;5;10/10/2018;58.289646
427;563;1;25/08/2018;58.289646
428;877;7;28/06/2018;58.289646
429;469;6;08/06/2018;58.289646
430;202;8;13/08/2018;58.289646
431;59;8;03/12/2018;58.289646
432;256;5;23/07/2018;58.289646
433;118;4;01/12/2018;58.289646
434;866;10;20/12/2018;58.289646
435;437;3;23/06/2018;58.289646
436;94;1;26/09/2018;58.289646
437;143;6;08/07/2018;58.289646
438;262;7;23/08/2018;58.289646
439;32;1;08/10/2018;58.289646
440;221;8;01/12/2018;58.289646
441;118;3;17/11/2018;58.289646
442;879;4;21/09/2018;58.289646
443;552;1;02/10/2018;58.289646
444;180;7;01/08/2018;58.289646
445;802;2;16/07/2018;58.289646
446;803;9;15/06/2018;58.289646
447;20;9;09/12/2018;58.289646
448;328;8;19/09/2018;58.289646
449;217;8;01/07/2018;58.289646
450;220;6;13/10/2018;58.289646
451;877;5;16/12/2018;58.289646
452;703;6;18/09/2018;58.289646
453;202;5;26/11/2018;58.289646
454;41;6;03/10/2018;58.289646
455;389;3;22/07/2018;58.289646
456;852;9;04/10/2018;58.289646
457;879;2;01/12/2018;58.289646
458;485;6;22/11/2018;58.289646
459;93;10;14/06/2018;58.289646
460;852;1;22/11/2018;58.289646
461;20;4;26/07/2018;58.289646
462;989;1;10/09/2018;58.289646
463;432;10;27/10/2018;58.289646
464;217;8;14/08/2018;58.289646
465;184;1;01/08/2018;58.289646
466;506;8;17/08/2018;58.289646
467;672;3;10/08/2018;58.289646
468;877;1;08/11/2018;58.289646
469;879;4;03/09/2018;58.289646
470;772;5;11/07/2018;58.289646
471;32;10;15/07/2018;58.289646
472;41;7;19/08/2018;58.289646
473;162;5;05/12/2018;58.289646
474;485;3;02/10/2018;58.289646
475;872;4;13/11/2018;58.289646
476;220;7;29/10/2018;58.289646
477;83;7;04/12/2018;58.289646
478;59;2;22/07/2018;58.289646
479;432;7;06/12/2018;58.289646
480;568;8;03/11/2018;58.289646
481;462;10;02/12/2018;58.289646
482;518;6;16/06/2018;58.289646
483;83;7;20/07/2018;58.289646
484;280;9;29/08/2018;58.289646
485;220;5;03/10/2018;58.289646
486;440;5;26/06/2018;58.289646
487;802;7;26/08/2018;58.289646
488;118;2;25/09/2018;58.289646
489;879;10;12/12/2018;58.289646
490;328;7;02/10/2018;58.289646
491;71;4;03/09/2018;58.289646
492;900;4;29/10/2018;58.289646
493;151;7;18/12/2018;58.289646
494;213;6;27/09/2018;58.289646
495;524;7;21/07/2018;58.289646
496;563;3;29/08/2018;58.289646
497;552;6;12/07/2018;58.289646
498;220;7;12/11/2018;58.289646
499;859;10;10/07/2018;58.289646
500;151;10;10/08/2018;58.289646
501;524;1;03/07/2018;58.289646
502;590;9;08/12/2018;58.289646
503;703;8;13/09/2018;58.289646
504;469;1;22/11/2018;58.289646
505;549;7;24/09/2018;58.289646
506;184;3;09/07/2018;58.289646
507;738;5;31/07/2018;58.289646
508;71;8;12/07/2018;58.289646
509;118;7;27/10/2018;58.289646
510;262;3;02/12/2018;58.289646
511;244;7;09/11/2018;58.289646
512;485;5;16/09/2018;58.289646
513;106;6;06/07/2018;58.289646
514;905;1;24/07/2018;58.289646
515;852;9;08/10/2018;58.289646
516;262;2;21/07/2018;58.289646
517;234;7;18/12/2018;58.289646
518;802;5;06/11/2018;58.289646
519;32;7;30/06/2018;58.289646
520;866;2;08/10/2018;58.289646
521;331;7;09/07/2018;58.289646
522;879;5;20/09/2018;58.289646
523;213;4;23/09/2018;58.289646
524;581;4;17/08/2018;58.289646
525;48;6;26/11/2018;58.289646
526;385;5;04/11/2018;58.289646
527;217;8;29/07/2018;58.289646
528;233;1;27/08/2018;58.289646
529;312;7;19/11/2018;58.289646
530;401;7;04/08/2018;58.289646
531;256;2;13/10/2018;58.289646
532;52;4;10/08/2018;58.289646
533;782;7;11/06/2018;58.289646
534;20;5;15/06/2018;58.289646
535;213;3;24/07/2018;58.289646
536;772;8;17/07/2018;58.289646
537;239;9;18/11/2018;58.289646
538;348;8;13/06/2018;58.289646
539;469;4;18/08/2018;58.289646
540;938;1;30/11/2018;58.289646
541;393;4;18/11/2018;58.289646
542;280;10;27/06/2018;58.289646
543;860;7;20/08/2018;58.289646
544;41;9;11/11/2018;58.289646
545;30;8;06/12/2018;58.289646
546;402;1;25/07/2018;58.289646
547;563;8;18/12/2018;58.289646
548;71;1;20/09/2018;58.289646
549;568;7;01/10/2018;58.289646
550;803;10;19/06/2018;58.289646
551;644;9;09/06/2018;58.289646
552;280;6;26/07/2018;58.289646
553;256;7;18/12/2018;58.289646
554;215;6;14/11/2018;58.289646
555;59;3;09/11/2018;58.289646
556;802;7;01/10/2018;58.289646
557;703;3;14/12/2018;58.289646
558;549;8;19/11/2018;58.289646
559;872;2;01/09/2018;58.289646
560;852;4;04/08/2018;58.289646
561;402;6;28/06/2018;58.289646
562;518;9;27/07/2018;58.289646
563;859;4;13/06/2018;58.289646
564;506;5;10/07/2018;58.289646
565;772;5;30/09/2018;58.289646
566;162;3;26/06/2018;58.289646
567;401;3;02/10/2018;58.289646
568;764;7;25/08/2018;58.289646
569;852;5;30/07/2018;58.289646
570;964;3;17/08/2018;58.289646
571;584;1;24/08/2018;58.289646
572;202;2;27/11/2018;58.289646
573;803;3;18/11/2018;58.289646
574;401;3;16/12/2018;58.289646
575;457;9;08/06/2018;58.289646
576;852;9;23/11/2018;58.289646
577;859;9;13/09/2018;58.289646
578;964;9;18/10/2018;58.289646
579;644;2;04/10/2018;58.289646
580;549;6;16/11/2018;58.289646
581;457;1;18/07/2018;58.289646
582;213;3;21/08/2018;58.289646
583;518;9;15/09/2018;58.289646
584;32;8;04/07/2018;58.289646
585;819;1;09/11/2018;58.289646
586;30;8;03/07/2018;58.289646
587;11;7;20/09/2018;58.289646
588;118;9;23/09/2018;58.289646
589;215;6;06/07/2018;58.289646
590;52;1;15/11/2018;58.289646
591;93;7;19/11/2018;58.289646
592;239;3;04/12/2018;58.289646
593;552;6;04/11/2018;58.289646
594;179;6;05/09/2018;58.289646
595;989;3;03/08/2018;58.289646
596;11;2;17/06/2018;58.289646
597;401;5;30/07/2018;58.289646
598;877;5;03/08/2018;58.289646
599;77;5;15/08/2018;58.289646
600;568;4;29/08/2018;58.289646
601;256;5;28/10/2018;58.289646
602;280;9;22/10/2018;58.289646
603;362;6;31/10/2018;58.289646
604;590;8;18/08/2018;58.289646
605;988;8;05/12/2018;58.289646
606;402;9;11/12/2018;58.289646
607;900;5;16/10/2018;58.289646
608;32;2;01/08/2018;58.289646
609;432;8;29/11/2018;58.289646
610;506;3;18/11/2018;58.289646
611;462;1;01/08/2018;58.289646
612;143;4;18/09/2018;58.289646
613;244;2;12/12/2018;58.289646
614;52;8;30/11/2018;58.289646
615;900;3;28/06/2018;58.289646
616;217;2;14/08/2018;58.289646
617;982;1;16/10/2018;58.289646
618;20;9;03/11/2018;58.289646
619;179;10;27/09/2018;58.289646
620;362;6;27/09/2018;58.289646
621;213;4;12/08/2018;58.289646
622;280;9;23/12/2018;58.289646
623;348;2;08/07/2018;58.289646
624;462;1;11/10/2018;58.289646
625;399;1;04/08/2018;58.289646
626;71;6;24/10/2018;58.289646
627;584;7;24/09/2018;58.289646
628;234;8;08/07/2018;58.289646
629;879;1;24/10/2018;58.289646
630;362;4;11/12/2018;58.289646
631;802;4;19/10/2018;58.289646
632;764;2;05/10/2018;58.289646
633;234;7;22/08/2018;58.289646
634;221;5;29/06/2018;58.289646
635;896;3;04/10/2018;58.289646
636;877;5;25/08/2018;58.289646
637;83;7;02/07/2018;58.289646
638;220;2;22/09/2018;58.289646
639;77;10;12/09/2018;58.289646
640;59;4;15/12/2018;58.289646
641;852;5;25/11/2018;58.289646
642;180;7;06/08/2018;58.289646
643;896;8;19/10/2018;58.289646
644;234;7;17/12/2018;58.289646
645;106;4;30/09/2018;58.289646
646;860;6;27/07/2018;58.289646
647;872;9;30/10/2018;58.289646
648;118;4;28/11/2018;58.289646
649;220;5;19/08/2018;58.289646
650;20;4;11/10/2018;58.289646
651;220;5;27/07/2018;58.289646
652;852;2;26/10/2018;58.289646
653;775;5;16/07/2018;58.289646
654;83;3;16/07/2018;58.289646
655;213;3;14/07/2018;58.289646
656;703;10;05/10/2018;58.289646
657;877;3;12/08/2018;58.289646
658;772;1;23/06/2018;58.289646
659;872;10;23/11/2018;58.289646
660;71;8;05/09/2018;58.289646
661;563;6;08/06/2018;58.289646
662;312;7;10/10/2018;58.289646
663;982;10;23/12/2018;58.289646
664;988;1;04/11/2018;58.289646
665;151;2;23/07/2018;58.289646
666;239;2;14/12/2018;58.289646
667;151;3;26/06/2018;58.289646
668;244;8;04/07/2018;58.289646
669;900;10;23/09/2018;58.289646
670;989;9;04/07/2018;58.289646
671;348;2;07/08/2018;58.289646
672;819;10;24/07/2018;58.289646
673;221;1;10/06/2018;58.289646
674;584;3;09/08/2018;58.289646
675;859;9;13/11/2018;58.289646
676;872;2;13/09/2018;58.289646
677;399;2;30/06/2018;58.289646
678;764;5;09/08/2018;58.289646
679;469;4;15/11/2018;58.289646
680;973;2;23/10/2018;58.289646
681;239;8;13/08/2018;58.289646
682;362;1;01/09/2018;58.289646
683;563;6;16/08/2018;58.289646
684;506;8;21/10/2018;58.289646
685;280;1;30/10/2018;58.289646
686;234;6;14/06/2018;58.289646
687;437;4;21/08/2018;58.289646
688;485;5;09/09/2018;58.289646
689;881;7;21/07/2018;58.289646
690;819;5;03/08/2018;58.289646
691;995;5;12/07/2018;58.289646
692;184;2;07/09/2018;58.289646
693;576;9;08/11/2018;58.289646
694;83;3;16/12/2018;58.289646
695;879;6;19/11/2018;58.289646
696;432;6;29/10/2018;58.289646
697;48;4;14/07/2018;58.289646
698;506;4;19/06/2018;58.289646
699;402;2;18/11/2018;58.289646
700;83;3;26/10/2018;58.289646
701;312;3;22/12/2018;58.289646
702;859;10;07/08/2018;58.289646
703;401;7;04/07/2018;58.289646
704;440;6;28/08/2018;58.289646
705;77;10;18/09/2018;58.289646
706;731;1;03/11/2018;58.289646
707;731;10;07/07/2018;58.289646
708;859;4;28/06/2018;58.289646
709;256;3;04/08/2018;58.289646
710;964;9;18/09/2018;58.289646
711;549;7;27/11/2018;58.289646
712;71;4;26/11/2018;58.289646
713;644;10;23/11/2018;58.289646
714;881;3;22/07/2018;58.289646
715;213;4;01/09/2018;58.289646
716;775;6;11/09/2018;58.289646
717;393;10;04/07/2018;58.289646
718;20;6;30/09/2018;58.289646
719;393;6;19/12/2018;58.289646
720;213;2;21/07/2018;58.289646
721;221;7;12/09/2018;58.289646
722;244;4;12/11/2018;58.289646
723;896;6;29/09/2018;58.289646
724;860;4;30/08/2018;58.289646
725;512;4;01/09/2018;58.289646
726;385;4;07/12/2018;58.289646
727;180;1;03/08/2018;58.289646
728;402;7;26/10/2018;58.289646
729;348;3;13/12/2018;58.289646
730;52;9;15/07/2018;58.289646
731;469;8;09/12/2018;58.289646
732;179;8;18/12/2018;58.289646
733;672;1;01/08/2018;58.289646
734;83;7;20/11/2018;58.289646
735;239;5;16/08/2018;58.289646
736;77;7;29/08/2018;58.289646
737;782;10;21/12/2018;58.289646
738;217;10;14/06/2018;58.289646
739;879;6;01/11/2018;58.289646
740;877;3;13/08/2018;58.289646
741;30;4;24/11/2018;58.289646
742;215;7;26/08/2018;58.289646
743;20;5;12/09/2018;58.289646
744;549;8;07/06/2018;58.289646
745;59;7;26/08/2018;58.289646
746;399;9;28/09/2018;58.289646
747;30;1;29/08/2018;58.289646
748;20;6;13/11/2018;58.289646
749;83;1;21/08/2018;58.289646
750;973;7;30/07/2018;58.289646
751;179;3;28/06/2018;58.289646
752;202;7;28/11/2018;58.289646
753;220;3;09/08/2018;58.289646
754;256;3;04/12/2018;58.289646
755;30;10;19/11/2018;58.289646
756;518;7;24/11/2018;58.289646
757;518;8;11/07/2018;58.289646
758;162;3;19/07/2018;58.289646
759;215;9;06/10/2018;58.289646
760;576;1;08/08/2018;58.289646
761;672;9;11/07/2018;58.289646
762;59;2;04/07/2018;58.289646
763;362;8;02/07/2018;58.289646
764;900;4;27/09/2018;58.289646
765;244;8;25/06/2018;58.289646
766;220;4;06/11/2018;58.289646
767;221;6;23/12/2018;58.289646
768;590;2;10/08/2018;58.289646
769;988;8;11/09/2018;58.289646
770;764;3;04/10/2018;58.289646
771;796;2;28/07/2018;58.289646
772;581;3;21/10/2018;58.289646
773;938;1;21/10/2018;58.289646
774;982;10;29/10/2018;58.289646
775;852;10;31/08/2018;58.289646
776;775;3;28/06/2018;58.289646
777;485;10;09/09/2018;58.289646
