9474;20;7;08/04/2018;0.0;[]
1550;20;4;09/04/2018;0.0;[]
7384;20;6;10/04/2018;0.0;[]
2579;20;9;11/04/2018;0.0;[]
979;20;3;09/05/2018;0.0;[]
7396;20;8;10/05/2018;0.0;[]
2200;20;3;07/06/2018;0.0;[]
8975;20;8;08/06/2018;0.0;[]
9448;20;9;09/06/2018;0.0;[]
6415;20;2;12/06/2018;0.0;[]
1811;20;6;06/07/2018;0.0;[]
2084;20;10;07/07/2018;0.0;[]
6372;20;2;08/07/2018;0.0;[]
7064;20;3;09/07/2018;0.0;[]
3754;20;7;06/08/2018;0.0;[]
3356;20;1;09/08/2018;0.0;[]
7107;20;6;10/08/2018;0.0;[]
4942;20;8;11/08/2018;0.0;[]
4882;20;3;06/09/2018;0.0;[]
5870;20;4;07/09/2018;0.0;[]
1281;20;8;08/09/2018;0.0;[]
6828;20;9;09/09/2018;0.0;[]
1998;20;3;11/09/2018;0.0;[]
447;20;9;12/09/2018;0.0;[]
7325;20;1;06/10/2018;0.0;[]
3646;20;9;07/10/2018;0.0;[]
2850;20;10;08/10/2018;0.0;[]
2887;20;9;09/10/2018;0.0;[]
3592;20;10;10/10/2018;0.0;[]
6640;20;1;11/10/2018;0.0;[]
1160;20;5;06/11/2018;0.0;[]
1231;20;2;07/11/2018;0.0;[]
1195;20;5;09/11/2018;0.0;[]
650;20;4;10/11/2018;0.0;[]
9060;20;9;11/11/2018;0.0;[]
317;20;1;12/11/2018;0.0;[]
3329;20;3;06/12/2018;0.0;[]
1737;20;5;07/12/2018;0.0;[]
8596;20;8;08/12/2018;0.0;[]
743;20;5;09/12/2018;0.0;[]
5123;20;6;10/12/2018;0.0;[]
1574;20;5;07/01/2019;0.0;[]
8140;20;7;08/01/2019;0.0;[]
147;20;4;09/01/2019;0.0;[]
3391;20;9;10/01/2019;0.0;[]
748;20;6;11/01/2019;0.0;[]
1631;20;3;07/02/2019;0.0;[]
8640;20;2;09/02/2019;0.0;[]
201;20;8;10/02/2019;0.0;[]
534;20;5;06/03/2019;0.0;[]
1909;20;2;08/03/2019;0.0;[]
6880;20;10;09/03/2019;0.0;[]
5391;20;7;10/03/2019;0.0;[]
6403;20;4;11/03/2019;0.0;[]
892;20;2;06/04/2019;0.0;[]
2569;20;5;07/04/2019;0.0;[]
2001;20;1;08/04/2019;0.0;[]
4033;20;2;09/04/2019;0.0;[]
6734;20;1;10/04/2019;0.0;[]
321;20;7;12/04/2019;0.0;[]
9961;20;8;07/05/2019;0.0;[]
6890;20;1;08/05/2019;0.0;[]
1405;20;8;09/05/2019;0.0;[]
5008;20;9;06/06/2019;0.0;[]
4495;20;3;07/06/2019;0.0;[]
1373;20;10;08/06/2019;0.0;[]
1069;20;1;09/06/2019;0.0;[]
9576;20;5;10/06/2019;0.0;[]
3806;20;8;12/06/2019;0.0;[]
1057;20;3;08/07/2019;0.0;[]
1879;20;3;09/07/2019;0.0;[]
4663;20;4;10/07/2019;0.0;[]
6778;20;7;11/07/2019;0.0;[]
1901;20;7;06/08/2019;0.0;[]
3286;20;2;07/08/2019;0.0;[]
2742;20;5;09/08/2019;0.0;[]
4829;20;9;10/08/2019;0.0;[]
5795;20;4;12/08/2019;0.0;[]
7855;20;10;08/09/2019;0.0;[]
5110;20;9;09/09/2019;0.0;[]
5588;20;7;06/10/2019;0.0;[]
1783;20;8;07/10/2019;0.0;[]
2470;20;5;09/10/2019;0.0;[]
4117;20;10;10/10/2019;0.0;[]
8222;20;2;06/11/2019;0.0;[]
385;20;9;07/11/2019;0.0;[]
1149;20;3;11/11/2019;0.0;[]
7346;20;8;06/12/2019;0.0;[]
6471;20;2;08/12/2019;0.0;[]
5598;20;2;09/12/2019;0.0;[]
8089;20;10;10/12/2019;0.0;[]
2008;20;7;11/12/2019;0.0;[]
3291;20;7;07/01/2020;0.0;[]
7304;20;2;10/01/2020;0.0;[]
8788;20;4;11/01/2020;0.0;[]
270;20;3;07/02/2020;0.0;[]
4405;20;6;08/02/2020;0.0;[]
3072;20;10;09/02/2020;0.0;[]
4745;20;2;11/02/2020;0.0;[]
2100;20;5;06/03/2020;0.0;[]
4736;20;9;07/03/2020;0.0;[]
2480;20;9;08/03/2020;0.0;[]
789;20;2;07/04/2020;0.0;[]
5481;20;7;10/04/2020;0.0;[]
2839;20;5;11/04/2020;0.0;[]
2189;20;2;06/05/2020;0.0;[]
1316;20;8;07/05/2020;0.0;[]
2949;20;3;10/05/2020;0.0;[]
718;20;6;09/06/2020;0.0;[]
1721;20;10;10/06/2020;0.0;[]
2303;20;9;11/06/2020;0.0;[]
3895;20;4;10/07/2020;0.0;[]
1207;30;3;08/01/2018;0.0;[]
2002;30;9;09/01/2018;0.0;[]
9003;30;1;10/01/2018;0.0;[]
6842;30;4;11/01/2018;0.0;[]
1994;30;5;12/01/2018;0.0;[]
3832;30;8;07/02/2018;0.0;[]
2222;30;7;10/02/2018;0.0;[]
3747;30;5;11/02/2018;0.0;[]
586;30;8;07/03/2018;0.0;[]
3450;30;4;08/03/2018;0.0;[]
2019;30;10;10/03/2018;0.0;[]
3287;30;6;11/03/2018;0.0;[]
1532;30;1;12/03/2018;0.0;[]
6692;30;10;08/04/2018;0.0;[]
2116;30;5;10/04/2018;0.0;[]
3954;30;7;11/04/2018;0.0;[]
4176;30;8;07/06/2018;0.0;[]
4918;30;10;10/06/2018;0.0;[]
545;30;8;12/06/2018;0.0;[]
5276;30;8;08/07/2018;0.0;[]
7467;30;9;12/07/2018;0.0;[]
4728;30;5;10/08/2018;0.0;[]
8828;30;10;11/08/2018;0.0;[]
1594;30;8;08/09/2018;0.0;[]
8149;30;2;10/09/2018;0.0;[]
8938;30;9;12/09/2018;0.0;[]
6213;30;4;08/10/2018;0.0;[]
1750;30;9;10/10/2018;0.0;[]
5834;30;10;11/10/2018;0.0;[]
7424;30;5;12/11/2018;0.0;[]
4254;30;9;07/12/2018;0.0;[]
4600;30;6;08/12/2018;0.0;[]
6572;30;2;10/12/2018;0.0;[]
4561;30;2;06/01/2019;0.0;[]
1715;30;6;12/01/2019;0.0;[]
4286;30;7;08/02/2019;0.0;[]
7278;30;5;09/02/2019;0.0;[]
2899;30;7;06/03/2019;0.0;[]
8741;30;7;07/03/2019;0.0;[]
3268;30;5;10/03/2019;0.0;[]
9666;30;9;06/04/2019;0.0;[]
7977;30;5;09/04/2019;0.0;[]
5212;30;5;11/04/2019;0.0;[]
6225;30;3;12/04/2019;0.0;[]
5111;30;4;08/05/2019;0.0;[]
4594;30;3;09/05/2019;0.0;[]
4865;30;8;10/05/2019;0.0;[]
7737;30;2;11/05/2019;0.0;[]
3227;30;5;07/06/2019;0.0;[]
3699;30;4;08/06/2019;0.0;[]
5451;30;2;09/06/2019;0.0;[]
6619;30;2;11/06/2019;0.0;[]
5135;30;1;12/06/2019;0.0;[]
5321;30;10;06/07/2019;0.0;[]
6084;30;3;09/07/2019;0.0;[]
7613;30;10;10/07/2019;0.0;[]
755;30;10;11/07/2019;0.0;[]
1402;30;3;07/08/2019;0.0;[]
6478;30;8;08/08/2019;0.0;[]
4798;30;3;06/09/2019;0.0;[]
4452;30;3;07/10/2019;0.0;[]
997;30;3;08/10/2019;0.0;[]
6995;30;6;09/10/2019;0.0;[]
9389;30;9;10/10/2019;0.0;[]
7463;30;6;11/10/2019;0.0;[]
3059;30;10;08/11/2019;0.0;[]
91;30;3;10/11/2019;0.0;[]
1899;30;3;12/11/2019;0.0;[]
2457;30;7;06/12/2019;0.0;[]
1050;30;6;10/12/2019;0.0;[]
741;30;4;11/12/2019;0.0;[]
2054;30;4;08/01/2020;0.0;[]
407;30;9;10/01/2020;0.0;[]
8956;30;3;07/02/2020;0.0;[]
6571;30;3;09/02/2020;0.0;[]
2861;30;1;08/03/2020;0.0;[]
2710;30;5;09/03/2020;0.0;[]
978;30;5;08/04/2020;0.0;[]
2682;30;9;10/04/2020;0.0;[]
4106;30;6;06/05/2020;0.0;[]
747;30;1;08/05/2020;0.0;[]
2040;30;10;11/05/2020;0.0;[]
6516;30;6;06/06/2020;0.0;[]
5929;30;1;07/06/2020;0.0;[]
1546;30;4;08/06/2020;0.0;[]
2344;30;3;10/06/2020;0.0;[]
2102;30;2;07/07/2020;0.0;[]
5174;30;1;10/07/2020;0.0;[]
917;32;8;07/01/2018;0.0;[]
608;32;2;08/01/2018;0.0;[]
1975;32;10;10/01/2018;0.0;[]
8337;32;6;08/02/2018;0.0;[]
8206;32;5;09/02/2018;0.0;[]
7162;32;8;07/03/2018;0.0;[]
9810;32;9;10/03/2018;0.0;[]
584;32;8;07/04/2018;0.0;[]
5550;32;5;08/04/2018;0.0;[]
9300;32;6;10/04/2018;0.0;[]
3442;32;7;12/04/2018;0.0;[]
5356;32;1;12/05/2018;0.0;[]
1012;32;1;07/06/2018;0.0;[]
1276;32;3;11/06/2018;0.0;[]
2230;32;9;07/07/2018;0.0;[]
5269;32;3;09/07/2018;0.0;[]
9765;32;7;12/07/2018;0.0;[]
439;32;1;10/08/2018;0.0;[]
4373;32;4;06/09/2018;0.0;[]
6200;32;8;09/09/2018;0.0;[]
351;32;4;10/09/2018;0.0;[]
3292;32;2;06/10/2018;0.0;[]
2287;32;4;07/10/2018;0.0;[]
31;32;8;10/10/2018;0.0;[]
4280;32;1;11/10/2018;0.0;[]
5975;32;1;12/10/2018;0.0;[]
8108;32;3;10/11/2018;0.0;[]
3121;32;6;06/12/2018;0.0;[]
4842;32;10;07/12/2018;0.0;[]
980;32;2;08/12/2018;0.0;[]
9854;32;2;09/12/2018;0.0;[]
2907;32;1;10/12/2018;0.0;[]
9661;32;8;11/12/2018;0.0;[]
6811;32;8;06/01/2019;0.0;[]
3604;32;6;07/01/2019;0.0;[]
2584;32;6;09/01/2019;0.0;[]
6945;32;3;08/02/2019;0.0;[]
3906;32;7;10/02/2019;0.0;[]
3307;32;2;11/02/2019;0.0;[]
4552;32;1;12/02/2019;0.0;[]
471;32;10;07/03/2019;0.0;[]
6989;32;8;08/03/2019;0.0;[]
894;32;8;09/03/2019;0.0;[]
3903;32;5;12/03/2019;0.0;[]
2348;32;1;09/05/2019;0.0;[]
8708;32;9;12/05/2019;0.0;[]
9377;32;1;07/06/2019;0.0;[]
1921;32;9;08/07/2019;0.0;[]
7818;32;6;12/07/2019;0.0;[]
5894;32;4;08/08/2019;0.0;[]
4729;32;10;09/08/2019;0.0;[]
366;32;1;08/09/2019;0.0;[]
9285;32;4;09/09/2019;0.0;[]
363;32;2;12/09/2019;0.0;[]
3727;32;5;07/10/2019;0.0;[]
8521;32;4;08/10/2019;0.0;[]
5329;32;3;09/10/2019;0.0;[]
6798;32;4;11/10/2019;0.0;[]
4611;32;6;06/11/2019;0.0;[]
1926;32;7;07/11/2019;0.0;[]
9127;32;3;12/11/2019;0.0;[]
7768;32;3;06/12/2019;0.0;[]
4793;32;5;07/12/2019;0.0;[]
2006;32;6;09/01/2020;0.0;[]
9336;32;8;10/01/2020;0.0;[]
3249;32;3;11/01/2020;0.0;[]
4856;32;1;11/02/2020;0.0;[]
7414;32;4;06/03/2020;0.0;[]
2854;32;3;07/03/2020;0.0;[]
3582;32;6;10/03/2020;0.0;[]
9843;32;5;11/03/2020;0.0;[]
3192;32;1;08/04/2020;0.0;[]
8016;32;1;11/04/2020;0.0;[]
3441;32;1;10/05/2020;0.0;[]
519;32;7;06/06/2020;0.0;[]
48;32;6;07/06/2020;0.0;[]
1812;32;2;11/06/2020;0.0;[]
9808;32;3;08/07/2020;0.0;[]
3536;41;9;07/01/2018;0.0;[]
804;41;4;10/01/2018;0.0;[]
778;41;5;12/01/2018;0.0;[]
2478;41;8;09/02/2018;0.0;[]
6369;41;3;07/03/2018;0.0;[]
2249;41;6;08/03/2018;0.0;[]
454;41;6;10/03/2018;0.0;[]
5488;41;3;11/03/2018;0.0;[]
958;41;9;07/04/2018;0.0;[]
9243;41;2;09/04/2018;0.0;[]
3557;41;10;12/04/2018;0.0;[]
4004;41;7;10/05/2018;0.0;[]
6906;41;6;11/05/2018;0.0;[]
8820;41;8;08/06/2018;0.0;[]
5778;41;5;10/06/2018;0.0;[]
8662;41;4;11/06/2018;0.0;[]
908;41;7;06/07/2018;0.0;[]
6291;41;6;07/07/2018;0.0;[]
8175;41;10;08/07/2018;0.0;[]
9866;41;10;12/07/2018;0.0;[]
1681;41;7;07/08/2018;0.0;[]
3144;41;1;09/08/2018;0.0;[]
117;41;9;10/08/2018;0.0;[]
2398;41;7;06/09/2018;0.0;[]
421;41;6;07/09/2018;0.0;[]
1096;41;8;08/09/2018;0.0;[]
8626;41;9;09/09/2018;0.0;[]
3734;41;1;10/09/2018;0.0;[]
7795;41;9;09/10/2018;0.0;[]
3296;41;4;08/11/2018;0.0;[]
5288;41;10;09/11/2018;0.0;[]
544;41;9;11/11/2018;0.0;[]
880;41;8;08/12/2018;0.0;[]
2334;41;1;09/12/2018;0.0;[]
1573;41;10;10/12/2018;0.0;[]
3552;41;8;06/01/2019;0.0;[]
7767;41;2;07/01/2019;0.0;[]
2154;41;1;08/01/2019;0.0;[]
2111;41;6;10/01/2019;0.0;[]
5368;41;8;11/01/2019;0.0;[]
8911;41;3;12/01/2019;0.0;[]
2086;41;7;08/02/2019;0.0;[]
272;41;1;11/02/2019;0.0;[]
5092;41;10;12/02/2019;0.0;[]
5968;41;9;08/03/2019;0.0;[]
1592;41;5;09/03/2019;0.0;[]
5163;41;10;09/04/2019;0.0;[]
3964;41;7;11/04/2019;0.0;[]
54;41;6;09/05/2019;0.0;[]
7083;41;4;10/05/2019;0.0;[]
2609;41;9;12/05/2019;0.0;[]
8168;41;6;07/06/2019;0.0;[]
8541;41;9;08/06/2019;0.0;[]
9928;41;10;10/06/2019;0.0;[]
4451;41;2;11/06/2019;0.0;[]
7947;41;2;06/07/2019;0.0;[]
472;41;7;08/07/2019;0.0;[]
7565;41;2;09/07/2019;0.0;[]
5;41;8;11/07/2019;0.0;[]
9128;41;4;07/08/2019;0.0;[]
1188;41;6;08/08/2019;0.0;[]
9248;41;3;09/08/2019;0.0;[]
4818;41;8;10/08/2019;0.0;[]
8039;41;7;06/09/2019;0.0;[]
5119;41;9;08/09/2019;0.0;[]
8615;41;8;11/09/2019;0.0;[]
3955;41;2;12/09/2019;0.0;[]
3201;41;7;06/10/2019;0.0;[]
7882;41;1;07/10/2019;0.0;[]
6610;41;8;11/10/2019;0.0;[]
7438;41;7;11/11/2019;0.0;[]
7511;41;3;06/12/2019;0.0;[]
6900;41;1;08/12/2019;0.0;[]
1424;41;4;09/12/2019;0.0;[]
5992;41;3;06/01/2020;0.0;[]
6019;41;10;07/01/2020;0.0;[]
2284;41;9;08/01/2020;0.0;[]
6065;41;5;10/01/2020;0.0;[]
1907;41;2;06/02/2020;0.0;[]
1412;41;10;08/02/2020;0.0;[]
1108;41;2;06/03/2020;0.0;[]
1055;41;3;07/03/2020;0.0;[]
1813;41;1;08/03/2020;0.0;[]
2993;41;6;09/03/2020;0.0;[]
2393;41;1;11/03/2020;0.0;[]
1949;41;9;06/04/2020;0.0;[]
9733;41;7;06/05/2020;0.0;[]
4702;41;3;08/05/2020;0.0;[]
2858;41;4;10/05/2020;0.0;[]
9019;41;7;06/06/2020;0.0;[]
1372;41;8;07/06/2020;0.0;[]
1880;41;8;07/07/2020;0.0;[]
1304;48;7;08/01/2018;0.0;[]
9158;48;4;08/02/2018;0.0;[]
8084;48;3;11/02/2018;0.0;[]
4579;48;8;12/02/2018;0.0;[]
8832;48;5;07/03/2018;0.0;[]
8223;48;10;10/03/2018;0.0;[]
7469;48;1;12/03/2018;0.0;[]
27;48;8;08/04/2018;0.0;[]
4930;48;10;12/04/2018;0.0;[]
6984;48;4;08/05/2018;0.0;[]
6519;48;7;11/05/2018;0.0;[]
5819;48;4;12/05/2018;0.0;[]
4680;48;1;07/06/2018;0.0;[]
4389;48;2;11/06/2018;0.0;[]
7020;48;7;06/07/2018;0.0;[]
6062;48;10;09/07/2018;0.0;[]
1130;48;10;12/07/2018;0.0;[]
3521;48;8;07/08/2018;0.0;[]
9929;48;7;08/09/2018;0.0;[]
4822;48;1;10/09/2018;0.0;[]
2580;48;2;12/09/2018;0.0;[]
2193;48;4;09/10/2018;0.0;[]
4315;48;8;10/10/2018;0.0;[]
2946;48;4;11/10/2018;0.0;[]
3684;48;9;06/11/2018;0.0;[]
1876;48;5;08/11/2018;0.0;[]
6524;48;8;09/11/2018;0.0;[]
116;48;10;07/12/2018;0.0;[]
2314;48;3;09/12/2018;0.0;[]
1212;48;2;10/12/2018;0.0;[]
2345;48;10;12/12/2018;0.0;[]
2515;48;5;06/01/2019;0.0;[]
4043;48;9;08/01/2019;0.0;[]
4686;48;7;11/01/2019;0.0;[]
8871;48;5;06/02/2019;0.0;[]
697;48;4;07/02/2019;0.0;[]
3135;48;3;08/02/2019;0.0;[]
2620;48;6;09/02/2019;0.0;[]
1427;48;7;10/02/2019;0.0;[]
8365;48;8;11/02/2019;0.0;[]
9388;48;1;12/02/2019;0.0;[]
9532;48;8;10/03/2019;0.0;[]
6453;48;2;11/03/2019;0.0;[]
1566;48;3;11/04/2019;0.0;[]
4645;48;9;06/05/2019;0.0;[]
276;48;1;12/05/2019;0.0;[]
3318;48;7;09/06/2019;0.0;[]
7648;48;10;11/06/2019;0.0;[]
8333;48;8;12/06/2019;0.0;[]
1449;48;6;06/07/2019;0.0;[]
9085;48;2;07/07/2019;0.0;[]
1561;48;3;10/07/2019;0.0;[]
307;48;8;11/07/2019;0.0;[]
4148;48;2;12/07/2019;0.0;[]
9520;48;3;06/08/2019;0.0;[]
9794;48;10;08/08/2019;0.0;[]
797;48;3;11/08/2019;0.0;[]
9792;48;6;12/08/2019;0.0;[]
7645;48;10;06/09/2019;0.0;[]
7377;48;2;07/09/2019;0.0;[]
3390;48;10;08/09/2019;0.0;[]
3082;48;9;10/09/2019;0.0;[]
4089;48;7;12/09/2019;0.0;[]
8045;48;5;10/10/2019;0.0;[]
7254;48;3;06/11/2019;0.0;[]
7886;48;2;08/11/2019;0.0;[]
6674;48;8;06/12/2019;0.0;[]
3362;48;5;11/12/2019;0.0;[]
9235;48;5;08/01/2020;0.0;[]
3396;48;9;11/01/2020;0.0;[]
1390;48;10;07/02/2020;0.0;[]
525;48;6;11/02/2020;0.0;[]
8346;48;9;07/03/2020;0.0;[]
2215;48;1;08/03/2020;0.0;[]
7931;48;7;09/03/2020;0.0;[]
1684;48;5;06/04/2020;0.0;[]
4297;48;1;07/04/2020;0.0;[]
6497;48;4;08/04/2020;0.0;[]
4896;48;6;09/04/2020;0.0;[]
8665;48;5;11/04/2020;0.0;[]
4295;48;7;06/05/2020;0.0;[]
20;48;5;07/05/2020;0.0;[]
2751;48;2;09/05/2020;0.0;[]
3843;48;1;11/05/2020;0.0;[]
6;48;5;08/07/2020;0.0;[]
5033;48;1;10/07/2020;0.0;[]
4832;52;4;08/01/2018;0.0;[]
8300;52;3;12/01/2018;0.0;[]
5157;52;9;07/03/2018;0.0;[]
6616;52;4;09/03/2018;0.0;[]
3993;52;7;10/03/2018;0.0;[]
8363;52;10;12/03/2018;0.0;[]
6948;52;5;07/04/2018;0.0;[]
5719;52;8;08/04/2018;0.0;[]
1038;52;5;11/04/2018;0.0;[]
1686;52;7;08/07/2018;0.0;[]
9305;52;3;09/07/2018;0.0;[]
7407;52;6;11/07/2018;0.0;[]
197;52;2;06/08/2018;0.0;[]
5252;52;5;07/08/2018;0.0;[]
1041;52;6;08/08/2018;0.0;[]
1668;52;7;10/08/2018;0.0;[]
2024;52;4;12/08/2018;0.0;[]
1861;52;1;06/09/2018;0.0;[]
4181;52;5;07/09/2018;0.0;[]
1547;52;9;08/09/2018;0.0;[]
289;52;10;11/09/2018;0.0;[]
220;52;7;12/09/2018;0.0;[]
532;52;4;08/10/2018;0.0;[]
6999;52;1;11/10/2018;0.0;[]
146;52;3;12/10/2018;0.0;[]
3561;52;3;09/11/2018;0.0;[]
4628;52;2;10/11/2018;0.0;[]
5409;52;9;11/11/2018;0.0;[]
7408;52;9;12/11/2018;0.0;[]
1123;52;7;06/12/2018;0.0;[]
3827;52;2;07/12/2018;0.0;[]
810;52;9;10/12/2018;0.0;[]
1249;52;2;12/12/2018;0.0;[]
8934;52;5;06/01/2019;0.0;[]
3023;52;7;10/01/2019;0.0;[]
1602;52;7;12/01/2019;0.0;[]
5831;52;3;06/02/2019;0.0;[]
5877;52;2;12/02/2019;0.0;[]
730;52;9;07/03/2019;0.0;[]
5898;52;4;09/03/2019;0.0;[]
590;52;1;11/03/2019;0.0;[]
6654;52;4;12/03/2019;0.0;[]
7713;52;8;09/04/2019;0.0;[]
9429;52;3;11/04/2019;0.0;[]
5247;52;7;09/05/2019;0.0;[]
9675;52;2;10/05/2019;0.0;[]
1570;52;3;11/05/2019;0.0;[]
6394;52;2;06/06/2019;0.0;[]
4586;52;9;10/06/2019;0.0;[]
1403;52;6;12/06/2019;0.0;[]
8294;52;7;08/07/2019;0.0;[]
6304;52;3;12/07/2019;0.0;[]
8418;52;5;08/09/2019;0.0;[]
5281;52;8;10/09/2019;0.0;[]
6024;52;9;07/10/2019;0.0;[]
3376;52;10;08/10/2019;0.0;[]
4180;52;7;09/10/2019;0.0;[]
8601;52;4;10/10/2019;0.0;[]
2578;52;2;09/11/2019;0.0;[]
1928;52;8;11/11/2019;0.0;[]
7748;52;7;08/12/2019;0.0;[]
4478;52;2;10/12/2019;0.0;[]
3632;52;6;08/01/2020;0.0;[]
4194;52;1;10/01/2020;0.0;[]
3923;52;9;11/01/2020;0.0;[]
2519;52;9;10/02/2020;0.0;[]
4683;52;1;11/02/2020;0.0;[]
5222;52;9;07/03/2020;0.0;[]
7870;52;3;11/03/2020;0.0;[]
3710;52;9;11/04/2020;0.0;[]
9101;52;10;07/05/2020;0.0;[]
2686;52;7;10/05/2020;0.0;[]
8598;52;1;11/05/2020;0.0;[]
9122;52;6;06/06/2020;0.0;[]
614;52;8;11/06/2020;0.0;[]
6399;52;1;07/07/2020;0.0;[]
6843;52;4;08/07/2020;0.0;[]
7073;59;3;11/01/2018;0.0;[]
8286;59;8;12/01/2018;0.0;[]
8003;59;1;08/02/2018;0.0;[]
5094;59;5;09/02/2018;0.0;[]
2146;59;8;10/02/2018;0.0;[]
9257;59;8;12/02/2018;0.0;[]
5930;59;5;07/03/2018;0.0;[]
5428;59;6;08/03/2018;0.0;[]
9037;59;2;11/03/2018;0.0;[]
431;59;8;12/03/2018;0.0;[]
762;59;2;07/04/2018;0.0;[]
7333;59;5;08/04/2018;0.0;[]
5549;59;1;10/04/2018;0.0;[]
5566;59;1;08/05/2018;0.0;[]
2798;59;6;10/05/2018;0.0;[]
7180;59;5;11/05/2018;0.0;[]
8073;59;2;09/06/2018;0.0;[]
7614;59;3;06/07/2018;0.0;[]
4749;59;10;07/07/2018;0.0;[]
6514;59;4;11/07/2018;0.0;[]
5217;59;2;12/07/2018;0.0;[]
170;59;2;09/08/2018;0.0;[]
5653;59;8;07/09/2018;0.0;[]
6188;59;3;08/09/2018;0.0;[]
4587;59;1;10/09/2018;0.0;[]
555;59;3;11/09/2018;0.0;[]
5118;59;9;12/09/2018;0.0;[]
1785;59;7;08/10/2018;0.0;[]
8123;59;10;11/10/2018;0.0;[]
3634;59;5;10/11/2018;0.0;[]
8952;59;1;11/11/2018;0.0;[]
8810;59;9;06/12/2018;0.0;[]
2537;59;7;09/12/2018;0.0;[]
4027;59;1;10/12/2018;0.0;[]
7372;59;3;11/12/2018;0.0;[]
6482;59;6;06/02/2019;0.0;[]
9721;59;3;09/02/2019;0.0;[]
3306;59;8;06/03/2019;0.0;[]
3118;59;8;10/03/2019;0.0;[]
